Date,count
29-12-2020,497027
30-01-2010,200531
30-01-2011,133229
30-01-2012,268779
30-01-2013,302834
30-01-2014,477166
30-01-2015,611914
30-01-2016,594194
30-01-2017,478125
30-01-2018,658312
30-01-2019,563190
30-01-2020,742172
30-01-2021,496799
30-03-2010,297934
30-03-2011,271445
30-03-2012,391045
30-03-2013,261485
30-03-2014,397086
30-03-2015,647490
30-03-2016,683511
30-03-2017,568509
30-03-2018,638478
30-03-2019,608852
30-03-2020,151531
30-03-2021,497773
30-04-2010,331650
30-04-2011,206654
30-04-2012,283680
30-04-2013,289485
30-04-2014,460684
30-04-2015,600746
30-04-2016,641027
30-04-2017,427828
30-04-2018,686782
30-04-2019,765962
30-04-2020,143780
30-04-2021,630322
30-05-2009,216702
30-05-2010,169551
30-05-2011,240108
30-05-2012,280192
30-05-2013,262873
30-05-2014,600745
30-05-2015,528365
30-05-2016,609693
30-05-2017,490358
30-05-2018,656122
30-05-2019,717259
30-05-2020,280741
30-05-2021,96452
30-06-2009,261639
30-06-2010,275231
30-06-2011,274678
30-06-2012,254694
30-06-2013,210065
30-06-2014,437103
30-06-2015,610646
30-06-2016,596083
30-06-2017,590486
30-06-2018,623360
30-06-2019,616011
30-06-2020,268592
30-07-2009,275584
30-07-2010,362916
30-07-2011,202355
30-07-2012,272889
30-07-2013,256997
30-07-2014,432136
30-07-2015,548916
30-07-2016,705653
30-07-2017,539554
30-07-2018,681830
30-07-2019,789533
30-07-2020,153188
30-08-2009,171638
30-08-2010,252734
30-08-2011,242872
30-08-2012,286660
30-08-2013,293306
30-08-2014,492799
30-08-2015,457752
30-08-2016,564418
30-08-2017,604017
30-08-2018,688962
30-08-2019,914914
30-08-2020,91171
30-09-2009,309715
30-09-2010,304283
30-09-2011,316765
30-09-2012,200437
30-09-2013,424977
30-09-2014,455325
30-09-2015,651814
30-09-2016,655850
30-09-2017,591288
30-09-2018,564330
30-09-2019,667134
30-09-2020,127180
30-10-2009,313432
30-10-2010,141152
30-10-2011,143208
30-10-2012,299713
30-10-2013,445226
30-10-2014,478618
30-10-2015,698115
30-10-2016,402352
30-10-2017,592647
30-10-2018,707876
30-10-2019,832623
30-10-2020,313225
30-11-2009,281299
30-11-2010,270979
30-11-2011,260655
30-11-2012,346876
30-11-2013,463528
30-11-2014,353144
30-11-2015,615659
30-11-2016,616452
30-11-2017,729566
30-11-2018,906846
30-11-2019,779345
30-11-2020,351099
30-12-2009,225178
30-12-2010,234723
30-12-2011,263449
30-12-2012,204020
30-12-2013,467577
30-12-2014,406003
30-12-2015,490025
30-12-2016,529935
30-12-2017,627593
30-12-2018,525541
30-12-2019,534883
30-12-2020,467634
31-01-2010,143815
31-01-2011,240077
31-01-2012,268333
31-01-2013,267775
31-01-2014,566957
31-01-2015,454552
31-01-2016,494393
31-01-2017,530324
31-01-2018,691922
31-01-2019,600885
31-01-2020,670285
31-01-2021,422571
31-03-2010,307026
31-03-2011,284903
31-03-2012,260593
31-03-2013,210085
31-03-2014,465491
31-03-2015,652023
31-03-2016,724658
31-03-2017,676940
31-03-2018,770147
31-03-2019,528608
31-03-2020,146546
31-03-2021,519153
31-05-2009,196157
31-05-2010,226366
31-05-2011,249784
31-05-2012,302439
31-05-2013,312234
31-05-2014,497098
31-05-2015,356804
31-05-2016,626519
31-05-2017,474685
31-05-2018,687877
31-05-2019,794170
31-05-2020,228556
31-05-2021,98523
31-07-2009,325963
31-07-2010,259476
31-07-2011,189298
31-07-2012,281785
31-07-2013,258692
31-07-2014,396949
31-07-2015,725399
31-07-2016,572172
31-07-2017,538126
31-07-2018,710043
31-07-2019,817760
31-07-2020,157252
31-08-2009,235444
31-08-2010,237400
31-08-2011,249561
31-08-2012,355258
31-08-2013,238854
31-08-2014,376749
31-08-2015,529808
31-08-2016,645301
31-08-2017,639756
31-08-2018,826812
31-08-2019,696180
31-08-2020,102497
31-10-2009,205181
31-10-2010,149709
31-10-2011,277484
31-10-2012,303754
31-10-2013,463817
31-10-2014,542600
31-10-2015,480908
31-10-2016,613210
31-10-2017,654102
31-10-2018,689257
31-10-2019,791985
31-10-2020,370181
31-12-2009,268912
31-12-2010,305498
31-12-2011,322539
31-12-2012,347001
31-12-2013,629222
31-12-2014,527087
31-12-2015,540633
31-12-2016,626809
31-12-2017,799773
31-12-2018,742581
31-12-2019,950487
31-12-2020,472586
