bay_id,st_marker_id,status,location,lat,lon
4207,C6710,Present,"(-37.80879640283257, 144.9582486285122)",-37.80879640283257,144.9582486285122
4371,C7176,Unoccupied,"(-37.80742646322691, 144.95319331349833)",-37.80742646322691,144.95319331349833
5912,C9088,Unoccupied,"(-37.80295328839999, 144.96776519274866)",-37.80295328839999,144.96776519274866
5860,C9142,Unoccupied,"(-37.798424358368734, 144.9649562824252)",-37.798424358368734,144.9649562824252
5865,C9162,Present,"(-37.79844487875489, 144.96514275067392)",-37.79844487875489,144.96514275067392
5017,9449S,Unoccupied,"(-37.830255286799684, 144.96593472032285)",-37.830255286799684,144.96593472032285
2328,2899S,Unoccupied,"(-37.81122660037914, 144.9661858851592)",-37.81122660037914,144.9661858851592
3726,7741S,Present,"(-37.80323523134001, 144.9504105756235)",-37.80323523134001,144.9504105756235
4084,C6282,Present,"(-37.805020358224084, 144.9507813485468)",-37.805020358224084,144.9507813485468
934,C744,Unoccupied,"(-37.813432061253614, 144.9683864485381)",-37.813432061253614,144.9683864485381
4122,C6406,Present,"(-37.80368004193126, 144.9510178787948)",-37.80368004193126,144.9510178787948
4325,C6988,Present,"(-37.80927683391343, 144.95627639567826)",-37.80927683391343,144.95627639567826
4388,C7210,Present,"(-37.807681641432694, 144.95266786398412)",-37.807681641432694,144.95266786398412
3872,C5640,Unoccupied,"(-37.806866924998914, 144.95497304181424)",-37.806866924998914,144.95497304181424
4308,C6952,Unoccupied,"(-37.8092757883083, 144.95607346019614)",-37.8092757883083,144.95607346019614
5890,C9000,Present,"(-37.8028519401346, 144.96684307221085)",-37.8028519401346,144.96684307221085
2687,10196E,Present,"(-37.80363260222154, 144.94961580163655)",-37.80363260222154,144.94961580163655
3690,7650N,Unoccupied,"(-37.80499242599822, 144.95703922690257)",-37.80499242599822,144.95703922690257
1398,1579S,Unoccupied,"(-37.818635437963266, 144.96374242728461)",-37.818635437963266,144.96374242728461
4652,8469W,Unoccupied,"(-37.82546445181602, 144.96666522872573)",-37.82546445181602,144.96666522872573
4013,C6064,Unoccupied,"(-37.80583792831153, 144.95214406960355)",-37.80583792831153,144.95214406960355
3000,5050E,Unoccupied,"(-37.80528745757218, 144.9581284479058)",-37.80528745757218,144.9581284479058
1470,1773S,Unoccupied,"(-37.816713050808474, 144.9662354050186)",-37.816713050808474,144.9662354050186
4107,C6360,Present,"(-37.80417138872289, 144.9509307250296)",-37.80417138872289,144.9509307250296
3939,C5794,Present,"(-37.80401038177662, 144.9554807587221)",-37.80401038177662,144.9554807587221
2664,10171W,Unoccupied,"(-37.80429710830276, 144.94930866478808)",-37.80429710830276,144.94930866478808
3118,5278E,Unoccupied,"(-37.804590055885015, 144.95743168285213)",-37.804590055885015,144.95743168285213
4615,8345W,Present,"(-37.82404081749422, 144.96848053408235)",-37.82404081749422,144.96848053408235
3387,6217W,Present,"(-37.80617781003179, 144.95092591905063)",-37.80617781003179,144.95092591905063
876,773W,Unoccupied,"(-37.81226842129186, 144.96772844786466)",-37.81226842129186,144.96772844786466
3404,6253S,Present,"(-37.807680383913905, 144.96640504611318)",-37.807680383913905,144.96640504611318
3104,5260E,Present,"(-37.804882487640945, 144.95737581939215)",-37.804882487640945,144.95737581939215
3403,6252N,Present,"(-37.80758513511026, 144.96637132175528)",-37.80758513511026,144.96637132175528
3680,7640N,Unoccupied,"(-37.804954659650164, 144.94845913747562)",-37.804954659650164,144.94845913747562
2671,10180E,Unoccupied,"(-37.8040527480692, 144.94954174409875)",-37.8040527480692,144.94954174409875
3904,C5720,Present,"(-37.80533675854116, 144.95524230909845)",-37.80533675854116,144.95524230909845
8890,C2876,Present,"(-37.810717460357736, 144.96758983216253)",-37.810717460357736,144.96758983216253
3918,C5750,Unoccupied,"(-37.80477303060156, 144.95534364200836)",-37.80477303060156,144.95534364200836
7056,4686Ea,Present,"(-37.804994804480884, 144.95918466191517)",-37.804994804480884,144.95918466191517
949,C802,Present,"(-37.8114017627735, 144.9674554739191)",-37.8114017627735,144.9674554739191
3101,5257W,Present,"(-37.80488415783765, 144.9572435399454)",-37.80488415783765,144.9572435399454
1539,1906N,Present,"(-37.8144263954724, 144.96990710114474)",-37.8144263954724,144.96990710114474
948,C798,Present,"(-37.81142548592456, 144.96746628857727)",-37.81142548592456,144.96746628857727
885,795W,Present,"(-37.81138739382134, 144.96732451137103)",-37.81138739382134,144.96732451137103
1772,2402N,Present,"(-37.81481547469399, 144.96093990390216)",-37.81481547469399,144.96093990390216
3388,6219W,Present,"(-37.806156626494236, 144.95091629830176)",-37.806156626494236,144.95091629830176
7062,4700Ea,Present,"(-37.80463110382532, 144.95901729620357)",-37.80463110382532,144.95901729620357
3418,6267S,Present,"(-37.807762829410166, 144.96612510396102)",-37.807762829410166,144.96612510396102
1768,2397S,Present,"(-37.81489782721997, 144.96122156923843)",-37.81489782721997,144.96122156923843
3887,C5674,Unoccupied,"(-37.80642003664096, 144.95505290903196)",-37.80642003664096,144.95505290903196
2131,3707S,Present,"(-37.80916993592463, 144.96551450156215)",-37.80916993592463,144.96551450156215
2325,2893S,Present,"(-37.8111698947865, 144.96637794247437)",-37.8111698947865,144.96637794247437
2654,10157W,Unoccupied,"(-37.80470817873153, 144.94923768619498)",-37.80470817873153,144.94923768619498
4671,8494E,Present,"(-37.8247791195085, 144.96705557322758)",-37.8247791195085,144.96705557322758
1789,2441S,Present,"(-37.81602681103982, 144.9572802237258)",-37.81602681103982,144.9572802237258
3414,6263S,Present,"(-37.80774341058874, 144.9661907526817)",-37.80774341058874,144.9661907526817
2327,2897S,Present,"(-37.811207387820446, 144.9662508405088)",-37.811207387820446,144.9662508405088
3899,C5710,Present,"(-37.805448250518246, 144.95522226760184)",-37.805448250518246,144.95522226760184
4590,8318E,Present,"(-37.82510235384696, 144.968277314659)",-37.82510235384696,144.968277314659
3105,5261W,Present,"(-37.80477370252663, 144.9572646610281)",-37.80477370252663,144.9572646610281
3956,C5880,Present,"(-37.805049362625496, 144.9537931885639)",-37.805049362625496,144.9537931885639
4649,8465W,Unoccupied,"(-37.825568837873114, 144.96662954952825)",-37.825568837873114,144.96662954952825
1771,2400N,Present,"(-37.81479691386167, 144.9610038934586)",-37.81479691386167,144.9610038934586
3360,6055W,Present,"(-37.80606678593307, 144.95198437373847)",-37.80606678593307,144.95198437373847
5106,9904N,Unoccupied,"(-37.82552908158776, 144.96870521963956)",-37.82552908158776,144.96870521963956
1769,2398N,Present,"(-37.814777257762785, 144.96107161977213)",-37.814777257762785,144.96107161977213
4037,C6112,Unoccupied,"(-37.80466292662382, 144.952349715212)",-37.80466292662382,144.952349715212
3894,C5700,Unoccupied,"(-37.8061403466223, 144.95510289667212)",-37.8061403466223,144.95510289667212
3006,5066E,Unoccupied,"(-37.80506700905272, 144.95802706944522)",-37.80506700905272,144.95802706944522
2653,10155W,Unoccupied,"(-37.80476269838175, 144.94922777133996)",-37.80476269838175,144.94922777133996
5046,9823S,Unoccupied,"(-37.82515190026241, 144.97036575100816)",-37.82515190026241,144.97036575100816
3114,5271W,Unoccupied,"(-37.80449756443136, 144.9573174628841)",-37.80449756443136,144.9573174628841
3968,C5904,Unoccupied,"(-37.80465556333269, 144.9538636192491)",-37.80465556333269,144.9538636192491
5051,9828N,Unoccupied,"(-37.825070695379665, 144.9702829329751)",-37.825070695379665,144.9702829329751
3928,C5772,Unoccupied,"(-37.80439386767839, 144.95541182368808)",-37.80439386767839,144.95541182368808
5102,9900N,Unoccupied,"(-37.82551286390782, 144.96876064344832)",-37.82551286390782,144.96876064344832
3910,C5734,Unoccupied,"(-37.805078730862704, 144.95528869054613)",-37.805078730862704,144.95528869054613
3678,7638N,Unoccupied,"(-37.804957821738654, 144.9484872417794)",-37.804957821738654,144.9484872417794
5066,9843S,Unoccupied,"(-37.825339260188585, 144.96972529598187)",-37.825339260188585,144.96972529598187
4609,8338E,Unoccupied,"(-37.82457668385308, 144.9684363783186)",-37.82457668385308,144.9684363783186
2657,10162E,Present,"(-37.80459147449535, 144.9494476362235)",-37.80459147449535,144.9494476362235
3644,7599S,Unoccupied,"(-37.805337957012156, 144.9502833511384)",-37.805337957012156,144.9502833511384
863,683W,Present,"(-37.81410516230751, 144.9685714372265)",-37.81410516230751,144.9685714372265
5047,9824N,Unoccupied,"(-37.82505449827978, 144.97033834966942)",-37.82505449827978,144.97033834966942
5069,9846N,Unoccupied,"(-37.82516952911359, 144.9699450946444)",-37.82516952911359,144.9699450946444
3405,6254N,Present,"(-37.80760467000953, 144.9663048493107)",-37.80760467000953,144.9663048493107
4581,8306E,Present,"(-37.82541779077657, 144.9681823711943)",-37.82541779077657,144.9681823711943
5043,9523S,Unoccupied,"(-37.82841695836075, 144.96618235502504)",-37.82841695836075,144.96618235502504
1105,C1126,Present,"(-37.81452182924585, 144.9604796397407)",-37.81452182924585,144.9604796397407
3916,C5746,Present,"(-37.80482565498134, 144.95533418201455)",-37.80482565498134,144.95533418201455
4064,C6166,Present,"(-37.80386278713415, 144.95249157253178)",-37.80386278713415,144.95249157253178
3901,C5714,Unoccupied,"(-37.80540365399849, 144.95523028419373)",-37.80540365399849,144.95523028419373
9003,C7826,Unoccupied,"(-37.82542492856548, 144.97096835037712)",-37.82542492856548,144.97096835037712
3922,C5760,Unoccupied,"(-37.804648423233246, 144.95536603987242)",-37.804648423233246,144.95536603987242
3618,7566N,Unoccupied,"(-37.80566694062923, 144.95489328638936)",-37.80566694062923,144.95489328638936
1545,1918N,Present,"(-37.81456889297397, 144.9694242770763)",-37.81456889297397,144.9694242770763
3007,5068E,Unoccupied,"(-37.805044328852205, 144.95801660850978)",-37.805044328852205,144.95801660850978
3003,5060E,Present,"(-37.80514354426124, 144.9580620873935)",-37.80514354426124,144.9580620873935
8981,7901W,Present,"(-37.8244845427473, 144.97037905578156)",-37.8244845427473,144.97037905578156
4110,C6372,Unoccupied,"(-37.804101990803616, 144.95094279543164)",-37.804101990803616,144.95094279543164
873,769W,Present,"(-37.812368780424066, 144.96777381541787)",-37.812368780424066,144.96777381541787
4591,8319W,Present,"(-37.82507714999484, 144.96816461643544)",-37.82507714999484,144.96816461643544
983,910E,Unoccupied,"(-37.816862701910495, 144.96446077170123)",-37.816862701910495,144.96446077170123
2753,4592E,Present,"(-37.80740153209552, 144.96591541546846)",-37.80740153209552,144.96591541546846
3110,5267W,Unoccupied,"(-37.80460801932074, 144.95729634254496)",-37.80460801932074,144.95729634254496
8305,655W,Present,"(-37.81523874251336, 144.9690991044169)",-37.81523874251336,144.9690991044169
3675,7634N,Present,"(-37.80496415539301, 144.94854345868964)",-37.80496415539301,144.94854345868964
5059,9836N,Unoccupied,"(-37.82512948650256, 144.97008266945733)",-37.82512948650256,144.97008266945733
3882,C5660,Unoccupied,"(-37.806567309722695, 144.95502658681517)",-37.806567309722695,144.95502658681517
9063,985W,Unoccupied,"(-37.81836934705734, 144.96212279570167)",-37.81836934705734,144.96212279570167
2746,4574E,Unoccupied,"(-37.80809601216072, 144.9660677529875)",-37.80809601216072,144.9660677529875
3966,C5900,Unoccupied,"(-37.80470462823361, 144.9538548253778)",-37.80470462823361,144.9538548253778
5024,9459S,Unoccupied,"(-37.83030751183702, 144.9657543712225)",-37.83030751183702,144.9657543712225
5347,8875W,Unoccupied,"(-37.825353797628004, 144.9606383154937)",-37.825353797628004,144.9606383154937
1055,981W,Present,"(-37.8184925682074, 144.96217929286786)",-37.8184925682074,144.96217929286786
5163,C1111,Present,"(-37.815584454554156, 144.9609672223782)",-37.815584454554156,144.9609672223782
3402,6251S,Unoccupied,"(-37.807670399778175, 144.9664388087702)",-37.807670399778175,144.9664388087702
2659,10166E,Present,"(-37.80447057318887, 144.94946883084802)",-37.80447057318887,144.94946883084802
869,738E,Unoccupied,"(-37.8134107772366, 144.9685031670179)",-37.8134107772366,144.9685031670179
5061,9838N,Unoccupied,"(-37.82513759657642, 144.97005494092127)",-37.82513759657642,144.97005494092127
3909,C5732,Present,"(-37.805128137732524, 144.9552798098799)",-37.805128137732524,144.9552798098799
4445,C7736,Unoccupied,"(-37.80314610524371, 144.95046851427497)",-37.80314610524371,144.95046851427497
5147,9964N,Unoccupied,"(-37.82596669710984, 144.96722787979286)",-37.82596669710984,144.96722787979286
4680,8504E,Present,"(-37.82451965030142, 144.96713300300246)",-37.82451965030142,144.96713300300246
3895,C5702,Unoccupied,"(-37.80611672890922, 144.95510711694146)",-37.80611672890922,144.95510711694146
3965,C5898,Unoccupied,"(-37.80472866680152, 144.95385053369245)",-37.80472866680152,144.95385053369245
3408,6257S,Unoccupied,"(-37.807708853788455, 144.96630832170874)",-37.807708853788455,144.96630832170874
2670,10179W,Present,"(-37.804094284673724, 144.9493444001103)",-37.804094284673724,144.9493444001103
4090,C6300,Present,"(-37.80476874676958, 144.95082582224578)",-37.80476874676958,144.95082582224578
3416,6265S,Present,"(-37.80775320631275, 144.96615764256336)",-37.80775320631275,144.96615764256336
3122,5286E,Present,"(-37.80450147924322, 144.9574485866193)",-37.80450147924322,144.9574485866193
3121,5284E,Unoccupied,"(-37.80452344520849, 144.9574443922248)",-37.80452344520849,144.9574443922248
5143,9956N,Present,"(-37.82593703115003, 144.96732970469938)",-37.82593703115003,144.96732970469938
913,C672,Unoccupied,"(-37.814383963893654, 144.96882358314184)",-37.814383963893654,144.96882358314184
1053,977W,Present,"(-37.81860096436384, 144.96222892276018)",-37.81860096436384,144.96222892276018
4679,8502E,Present,"(-37.824569634670425, 144.9671180764057)",-37.824569634670425,144.9671180764057
8340,643W,Present,"(-37.81624159851649, 144.96955925814933)",-37.81624159851649,144.96955925814933
3713,7680N,Present,"(-37.80374980216992, 144.95671029255175)",-37.80374980216992,144.95671029255175
3917,C5748,Present,"(-37.80479934256647, 144.95533891201956)",-37.80479934256647,144.95533891201956
8985,7909W,Present,"(-37.82410747204598, 144.97020475094172)",-37.82410747204598,144.97020475094172
1770,2399S,Present,"(-37.81491426983653, 144.96116498296556)",-37.81491426983653,144.96116498296556
2738,4559W,Present,"(-37.80867167411489, 144.9660838980326)",-37.80867167411489,144.9660838980326
945,C786,Present,"(-37.81161963958506, 144.96755496945224)",-37.81161963958506,144.96755496945224
3111,5268E,Unoccupied,"(-37.80477356402564, 144.95739668495838)",-37.80477356402564,144.95739668495838
2747,4576E,Unoccupied,"(-37.80803999840939, 144.96604209597555)",-37.80803999840939,144.96604209597555
3119,5280E,Present,"(-37.80456773015651, 144.95743592335526)",-37.80456773015651,144.95743592335526
3903,C5718,Present,"(-37.805359057027225, 144.95523830079958)",-37.805359057027225,144.95523830079958
2752,4590E,Unoccupied,"(-37.80745530729499, 144.9659084655904)",-37.80745530729499,144.9659084655904
5023,9457S,Unoccupied,"(-37.830296550637506, 144.96579219736887)",-37.830296550637506,144.96579219736887
4494,3688N,Unoccupied,"(-37.80868832126183, 144.96667506755247)",-37.80868832126183,144.96667506755247
2684,10193W,Unoccupied,"(-37.803720972479354, 144.94941015473876)",-37.803720972479354,144.94941015473876
875,771W,Present,"(-37.81231930547644, 144.96775142225908)",-37.81231930547644,144.96775142225908
8347,781W,Unoccupied,"(-37.812111639871596, 144.9676573100245)",-37.812111639871596,144.9676573100245
3116,5274E,Present,"(-37.80463482321237, 144.95742312843163)",-37.80463482321237,144.95742312843163
8983,7905W,Unoccupied,"(-37.82436442673581, 144.9703235252092)",-37.82436442673581,144.9703235252092
4091,C6302,Present,"(-37.80474565400296, 144.95082990373714)",-37.80474565400296,144.95082990373714
5116,9924N,Present,"(-37.82560977501026, 144.96842918210803)",-37.82560977501026,144.96842918210803
7058,4690Ea,Unoccupied,"(-37.80489329256031, 144.95913790992412)",-37.80489329256031,144.95913790992412
8975,7883W,Unoccupied,"(-37.82546659947157, 144.9708114635522)",-37.82546659947157,144.9708114635522
5160,C1117,Present,"(-37.81547621447945, 144.96091734719693)",-37.81547621447945,144.96091734719693
2665,10173W,Unoccupied,"(-37.80424624833567, 144.94931762698118)",-37.80424624833567,144.94931762698118
946,C790,Present,"(-37.81157057108945, 144.96753234404272)",-37.81157057108945,144.96753234404272
3948,C5864,Present,"(-37.8052387829283, 144.95375936377005)",-37.8052387829283,144.95375936377005
954,C822,Present,"(-37.811257509886595, 144.96738963162676)",-37.811257509886595,144.96738963162676
4087,C6290,Unoccupied,"(-37.80495291579882, 144.95079328591325)",-37.80495291579882,144.95079328591325
4038,C6114,Present,"(-37.80463775633693, 144.9523542850579)",-37.80463775633693,144.9523542850579
4607,8336E,Present,"(-37.824629256263, 144.96842054416624)",-37.824629256263,144.96842054416624
5304,9533S,Unoccupied,"(-37.828226655071425, 144.96520178212438)",-37.828226655071425,144.96520178212438
5108,9908N,Unoccupied,"(-37.82554528515192, 144.96864979905382)",-37.82554528515192,144.96864979905382
5142,9955S,Present,"(-37.82613533754706, 144.9669956285092)",-37.82613533754706,144.9669956285092
5049,9826N,Unoccupied,"(-37.82506259705826, 144.97031063892433)",-37.82506259705826,144.97031063892433
4449,C7744,Unoccupied,"(-37.803126015104915, 144.95028936539006)",-37.803126015104915,144.95028936539006
3996,C5960,Present,"(-37.80385254071309, 144.95400681899247)",-37.80385254071309,144.95400681899247
5144,9958N,Present,"(-37.825944486806165, 144.96730411505928)",-37.825944486806165,144.96730411505928
5101,9899S,Unoccupied,"(-37.82566463754131, 144.96860805477692)",-37.82566463754131,144.96860805477692
3103,5259W,Unoccupied,"(-37.80482892995789, 144.95725410049556)",-37.80482892995789,144.95725410049556
3937,C5790,Unoccupied,"(-37.804085208998885, 144.95546730823222)",-37.804085208998885,144.95546730823222
3925,C5766,Present,"(-37.804470128247665, 144.95539811485625)",-37.804470128247665,144.95539811485625
3905,C5724,Unoccupied,"(-37.80522625027015, 144.95526217349115)",-37.80522625027015,144.95526217349115
5065,9842N,Unoccupied,"(-37.8251537185909, 144.96999948442422)",-37.8251537185909,144.96999948442422
5077,9860N,Unoccupied,"(-37.82522705779425, 144.96974789039888)",-37.82522705779425,144.96974789039888
981,908E,Present,"(-37.81691389165914, 144.96448428294315)",-37.81691389165914,144.96448428294315
3911,C5736,Present,"(-37.805054202619075, 144.95529309991852)",-37.805054202619075,144.95529309991852
3944,C5856,Present,"(-37.80533677006978, 144.95374189429305)",-37.80533677006978,144.95374189429305
3708,7674N,Unoccupied,"(-37.803779765096664, 144.9569850663628)",-37.803779765096664,144.9569850663628
4119,C6400,Unoccupied,"(-37.80375005016145, 144.95100527683002)",-37.80375005016145,144.95100527683002
3940,C5796,Present,"(-37.80398540792126, 144.9554852483999)",-37.80398540792126,144.9554852483999
4596,8324E,Present,"(-37.82494469392529, 144.96832522003348)",-37.82494469392529,144.96832522003348
3100,5256E,Unoccupied,"(-37.80493280814753, 144.95736604335298)",-37.80493280814753,144.95736604335298
3665,7624N,Present,"(-37.804981341212326, 144.9486975025199)",-37.804981341212326,144.9486975025199
5062,9839S,Present,"(-37.82530161899675, 144.96985361454364)",-37.82530161899675,144.96985361454364
4677,8500E,Present,"(-37.8246222298, 144.9671023821246)",-37.8246222298,144.9671023821246
3717,7720N,Present,"(-37.80335990572338, 144.95322523876138)",-37.80335990572338,144.95322523876138
4116,C6390,Present,"(-37.803819986544745, 144.95099277694794)",-37.803819986544745,144.95099277694794
4021,C6080,Unoccupied,"(-37.80509624256923, 144.95227258318192)",-37.80509624256923,144.95227258318192
3998,C5964,Unoccupied,"(-37.803803046432606, 144.95401565882918)",-37.803803046432606,144.95401565882918
8330,C7734A,Unoccupied,"(-37.8031707374671, 144.95069360507088)",-37.8031707374671,144.95069360507088
8894,8123W,Present,"(-37.825805142280885, 144.96917715285431)",-37.825805142280885,144.96917715285431
3912,C5738,Present,"(-37.805029674375106, 144.95529750928762)",-37.805029674375106,144.95529750928762
3926,C5768,Unoccupied,"(-37.80444470791144, 144.95540268447868)",-37.80444470791144,144.95540268447868
957,C828,Present,"(-37.8111871873981, 144.96735757463318)",-37.8111871873981,144.96735757463318
4675,8498E,Unoccupied,"(-37.8246747827873, 144.96708668717767)",-37.8246747827873,144.96708668717767
2704,10336E,Present,"(-37.80338469884515, 144.94396507490433)",-37.80338469884515,144.94396507490433
2324,2890N,Unoccupied,"(-37.81093248766649, 144.96654227147445)",-37.81093248766649,144.96654227147445
1672,2195S,Unoccupied,"(-37.81459404250679, 144.96586446507888)",-37.81459404250679,144.96586446507888
3913,C5740,Present,"(-37.80500514612093, 144.9553019180858)",-37.80500514612093,144.9553019180858
4009,C6056,Unoccupied,"(-37.805957885073894, 144.952122521354)",-37.805957885073894,144.952122521354
4113,C6378,Present,"(-37.8040323112338, 144.9509553469769)",-37.8040323112338,144.9509553469769
5048,9825S,Unoccupied,"(-37.825170494531946, 144.97030242398665)",-37.825170494531946,144.97030242398665
4111,C6374,Present,"(-37.804078905415935, 144.95094698339892)",-37.804078905415935,144.95094698339892
3638,7592N,Present,"(-37.805235248863546, 144.9510389304511)",-37.805235248863546,144.9510389304511
2649,10124E,Unoccupied,"(-37.80313925576209, 144.94821838550098)",-37.80313925576209,144.94821838550098
4039,C6116,Unoccupied,"(-37.80461099949032, 144.9523591001093)",-37.80461099949032,144.9523591001093
944,C782,Present,"(-37.81164582074462, 144.96756685664866)",-37.81164582074462,144.96756685664866
4443,C7732,Unoccupied,"(-37.80317773867142, 144.95075600524456)",-37.80317773867142,144.95075600524456
3907,C5728,Present,"(-37.805177193776835, 144.95527099167967)",-37.805177193776835,144.95527099167967
3703,7668N,Present,"(-37.80385592038931, 144.95766093726098)",-37.80385592038931,144.95766093726098
3997,C5962,Unoccupied,"(-37.80382766599281, 144.95401122200406)",-37.80382766599281,144.95401122200406
4015,C6068,Unoccupied,"(-37.80571127328676, 144.95216680590244)",-37.80571127328676,144.95216680590244
3018,5098E,Present,"(-37.804412030760886, 144.95772746578052)",-37.804412030760886,144.95772746578052
4014,C6066,Present,"(-37.805734133247434, 144.95216266993137)",-37.805734133247434,144.95216266993137
928,C724,Present,"(-37.81362355936621, 144.96847414382597)",-37.81362355936621,144.96847414382597
2642,10116E,Unoccupied,"(-37.803361894255374, 144.94817847650575)",-37.803361894255374,144.94817847650575
4019,C6076,Present,"(-37.80514297321365, 144.95226428308345)",-37.80514297321365,144.95226428308345
2644,10118E,Unoccupied,"(-37.803307797109184, 144.94818815873492)",-37.803307797109184,144.94818815873492
5340,8291W,Present,"(-37.826386873103445, 144.96776963230047)",-37.826386873103445,144.96776963230047
5131,9944N,Present,"(-37.82589261035631, 144.9674821750466)",-37.82589261035631,144.9674821750466
5135,9948N,Present,"(-37.82590736555987, 144.9674315295153)",-37.82590736555987,144.9674315295153
3941,C5798,Unoccupied,"(-37.80395954199116, 144.95548989782293)",-37.80395954199116,144.95548989782293
5097,9895S,Unoccupied,"(-37.825627484704526, 144.96873521752343)",-37.825627484704526,144.96873521752343
4583,8310E,Present,"(-37.82531258561763, 144.96821379723454)",-37.82531258561763,144.96821379723454
4580,8304E,Present,"(-37.8254703928911, 144.96816627559642)",-37.8254703928911,144.96816627559642
3959,C5886,Present,"(-37.804977874965644, 144.9538059499031)",-37.804977874965644,144.9538059499031
4595,8323W,Unoccupied,"(-37.824973793951415, 144.96819605726662)",-37.824973793951415,144.96819605726662
5057,9834N,Unoccupied,"(-37.82509507210527, 144.97019984945638)",-37.82509507210527,144.97019984945638
5133,9946N,Present,"(-37.82590006559615, 144.96745658543585)",-37.82590006559615,144.96745658543585
3701,7666N,Present,"(-37.80386306877267, 144.95772614468908)",-37.80386306877267,144.95772614468908
3008,5072E,Unoccupied,"(-37.80495738619152, 144.95797680186288)",-37.80495738619152,144.95797680186288
3707,7673S,Unoccupied,"(-37.80396439252925, 144.9569678014635)",-37.80396439252925,144.9569678014635
5107,9906N,Present,"(-37.82553718451382, 144.96867750962733)",-37.82553718451382,144.96867750962733
4083,C6280,Unoccupied,"(-37.80504309612259, 144.9507772992846)",-37.80504309612259,144.9507772992846
2656,10160E,Unoccupied,"(-37.80464318737358, 144.9494385370504)",-37.80464318737358,144.9494385370504
4588,8316E,Present,"(-37.82515490648512, 144.96826134465053)",-37.82515490648512,144.96826134465053
3398,6239W,Unoccupied,"(-37.805874010410136, 144.95078756712493)",-37.805874010410136,144.95078756712493
4450,C7746,Present,"(-37.80312242317344, 144.9502573801377)",-37.80312242317344,144.9502573801377
4050,C6138,Unoccupied,"(-37.804293831844774, 144.95241519870225)",-37.804293831844774,144.95241519870225
953,C818,Present,"(-37.811306870582015, 144.96741221649182)",-37.811306870582015,144.96741221649182
912,C670,Present,"(-37.81440744587311, 144.96883413715778)",-37.81440744587311,144.96883413715778
3730,7784N,Unoccupied,"(-37.802431124332074, 144.94482481471812)",-37.802431124332074,144.94482481471812
3933,C5782,Present,"(-37.80418510531321, 144.95544935114913)",-37.80418510531321,144.95544935114913
2667,10176E,Unoccupied,"(-37.80415897928181, 144.94952302106753)",-37.80415897928181,144.94952302106753
4422,C7684,Unoccupied,"(-37.80367821515115, 144.95521518472984)",-37.80367821515115,144.95521518472984
950,C806,Unoccupied,"(-37.81137803962183, 144.96744465926923)",-37.81137803962183,144.96744465926923
8335,C7736C,Unoccupied,"(-37.80314956292773, 144.9505000421462)",-37.80314956292773,144.9505000421462
5072,9850N,Unoccupied,"(-37.82518597250625, 144.96988858955484)",-37.82518597250625,144.96988858955484
4104,C6350,Unoccupied,"(-37.804241181936646, 144.95091819325842)",-37.804241181936646,144.95091819325842
5152,9974N,Present,"(-37.82603239661488, 144.96700237253026)",-37.82603239661488,144.96700237253026
3125,5292E,Unoccupied,"(-37.804434602338674, 144.95746132566774)",-37.804434602338674,144.95746132566774
5093,9891S,Unoccupied,"(-37.82559015176679, 144.9688633278964)",-37.82559015176679,144.9688633278964
5303,9535S,Present,"(-37.828220520990556, 144.965172806929)",-37.828220520990556,144.965172806929
3017,5096E,Unoccupied,"(-37.80443374608326, 144.9577373342755)",-37.80443374608326,144.9577373342755
4654,8474E,Present,"(-37.82533323321546, 144.96689638293805)",-37.82533323321546,144.96689638293805
2641,10115W,Present,"(-37.80336311365046, 144.94794649930117)",-37.80336311365046,144.94794649930117
4427,C7694,Unoccupied,"(-37.80365748714469, 144.9550320987078)",-37.80365748714469,144.9550320987078
4123,C6408,Unoccupied,"(-37.803657177784935, 144.95102191088802)",-37.803657177784935,144.95102191088802
2672,10181W,Present,"(-37.80404052141371, 144.94935384858712)",-37.80404052141371,144.94935384858712
4010,C6058,Unoccupied,"(-37.80590733551236, 144.952131579965)",-37.80590733551236,144.952131579965
917,C684,Present,"(-37.81426349973698, 144.96876939345793)",-37.81426349973698,144.96876939345793
3663,7622N,Present,"(-37.804984510900766, 144.9487256136694)",-37.804984510900766,144.9487256136694
4114,C6380,Unoccupied,"(-37.804008866097604, 144.95095945647938)",-37.804008866097604,144.95095945647938
5141,9954N,Present,"(-37.825929575948365, 144.96735529376676)",-37.825929575948365,144.96735529376676
2686,10195W,Present,"(-37.803664376988664, 144.9494201510351)",-37.803664376988664,144.9494201510351
2645,10119W,Unoccupied,"(-37.80325643016957, 144.94796492747898)",-37.80325643016957,144.94796492747898
1890,1002E,Unoccupied,"(-37.81813889793072, 144.96278195293783)",-37.81813889793072,144.96278195293783
4439,C7718,Present,"(-37.80357997154879, 144.95434658469168)",-37.80357997154879,144.95434658469168
3673,7632N,Unoccupied,"(-37.8049688034327, 144.94858505740615)",-37.8049688034327,144.94858505740615
4426,C7692,Present,"(-37.8036608605574, 144.95506192376945)",-37.8036608605574,144.95506192376945
3702,7667S,Unoccupied,"(-37.80406749384197, 144.95788992690052)",-37.80406749384197,144.95788992690052
4435,C7710,Unoccupied,"(-37.80359824282294, 144.95451109653197)",-37.80359824282294,144.95451109653197
5119,9930N,Present,"(-37.82584306481065, 144.96765820889988)",-37.82584306481065,144.96765820889988
